TransactionID,Amount,Prediction,Timestamp
3319,740,0,2025-04-20 20:19:26
6949,738,1,2025-04-20 20:19:31
3337,247,0,2025-04-20 20:19:36
2665,617,1,2025-04-20 20:19:41
4539,813,1,2025-04-20 20:19:46
3725,525,1,2025-04-20 20:19:51
7831,203,1,2025-04-20 20:19:56
5044,808,1,2025-04-20 20:20:01
4919,37,0,2025-04-20 20:20:06
6974,889,0,2025-04-20 20:20:11
3621,245,0,2025-04-20 20:20:16
1202,569,0,2025-04-20 20:20:21
5914,954,1,2025-04-20 20:20:26
2383,54,0,2025-04-20 20:20:31
6155,788,0,2025-04-20 20:20:36
2433,271,0,2025-04-20 20:20:41
3427,775,1,2025-04-20 20:20:46
4211,792,1,2025-04-20 20:20:51
5303,218,1,2025-04-20 20:20:56
4340,896,0,2025-04-20 20:21:01
7530,559,0,2025-04-20 20:21:06
4197,284,1,2025-04-20 20:21:11
6720,163,1,2025-04-20 20:21:16
3638,46,0,2025-04-20 20:21:21
7937,846,0,2025-04-20 20:21:26
7828,838,1,2025-04-20 20:21:31
7032,646,1,2025-04-20 20:21:36
9171,722,1,2025-04-20 20:21:41
1831,507,0,2025-04-20 20:21:46
3417,86,1,2025-04-20 20:21:51
6021,24,1,2025-04-20 20:21:56
8939,119,0,2025-04-20 20:22:01
4153,335,1,2025-04-20 20:22:06
4715,679,0,2025-04-20 20:22:11
1731,470,0,2025-04-20 20:22:16
9979,599,0,2025-04-20 20:22:21
5223,261,0,2025-04-20 20:22:26
6455,677,0,2025-04-20 20:22:31
8176,105,1,2025-04-20 20:22:36
5264,296,1,2025-04-20 20:22:41
1582,787,0,2025-04-20 20:22:46
4279,466,1,2025-04-20 20:22:51
2147,295,0,2025-04-20 20:22:56
1164,211,1,2025-04-20 20:23:01
4923,40,0,2025-04-20 20:23:06
4449,789,1,2025-04-20 20:23:11
7500,287,0,2025-04-20 20:23:16
2514,150,1,2025-04-20 20:23:21
9153,702,0,2025-04-20 20:23:26
6699,158,1,2025-04-20 20:23:31
8051,621,1,2025-04-20 20:23:36
6266,628,0,2025-04-20 20:23:41
1442,195,0,2025-04-20 20:23:46
7098,129,1,2025-04-20 20:23:51
9273,130,1,2025-04-20 20:23:56
6021,444,0,2025-04-20 20:24:01
8022,930,1,2025-04-20 20:24:06
3997,775,1,2025-04-20 20:24:11
7315,427,1,2025-04-20 20:24:16
1969,150,0,2025-04-20 20:24:21
7022,521,1,2025-04-20 20:24:26
4629,120,0,2025-04-20 20:24:31
6956,81,1,2025-04-20 20:24:36
8114,531,1,2025-04-20 20:24:41
5242,853,0,2025-04-20 20:24:46
5931,251,1,2025-04-20 20:24:51
8754,514,1,2025-04-20 20:24:56
8584,456,0,2025-04-20 20:25:01
4512,890,1,2025-04-20 20:25:06
8949,290,1,2025-04-20 20:25:11
2052,131,1,2025-04-20 20:25:16
9601,457,1,2025-04-20 20:25:21
8786,332,1,2025-04-20 20:25:26
7941,641,1,2025-04-20 20:25:31
4335,684,1,2025-04-20 20:25:36
2483,352,0,2025-04-20 20:25:41
5370,135,1,2025-04-20 20:25:46
6280,281,1,2025-04-20 20:25:51
4675,24,0,2025-04-20 20:25:56
9538,405,0,2025-04-20 20:26:01
8869,691,0,2025-04-20 20:26:06
8336,935,0,2025-04-20 20:26:11
6299,494,1,2025-04-20 20:26:16
9639,414,1,2025-04-20 20:26:22
9672,291,0,2025-04-20 20:26:27
6645,262,0,2025-04-20 20:26:32
5947,737,0,2025-04-20 20:26:37
5863,221,0,2025-04-20 20:26:42
9163,305,0,2025-04-20 20:26:47
3696,725,1,2025-04-20 20:26:52
1268,517,0,2025-04-20 20:26:57
1332,35,1,2025-04-20 20:27:02
8370,733,1,2025-04-20 20:27:07
1861,388,1,2025-04-20 20:27:12
1697,247,1,2025-04-20 20:27:17
2072,22,1,2025-04-20 20:27:22
7877,174,0,2025-04-20 20:27:27
1872,553,1,2025-04-20 20:27:32
8475,911,1,2025-04-20 20:27:37
4993,114,1,2025-04-20 20:27:42
1877,938,0,2025-04-20 20:27:47
3982,218,1,2025-04-20 20:27:52
5924,104,1,2025-04-20 20:27:57
3678,758,1,2025-04-20 20:28:02
6236,839,1,2025-04-20 20:28:07
5069,784,1,2025-04-20 20:28:12
3241,288,1,2025-04-20 20:28:17
8764,412,1,2025-04-20 20:28:22
5623,444,1,2025-04-20 20:28:27
7985,920,1,2025-04-20 20:28:32
8061,820,1,2025-04-20 20:28:37
2669,769,1,2025-04-20 20:28:42
1377,363,1,2025-04-20 20:28:47
2853,37,1,2025-04-20 20:28:52
1675,429,0,2025-04-20 20:28:57
5294,530,0,2025-04-20 20:29:02
3342,712,1,2025-04-20 20:29:07
7943,813,1,2025-04-20 20:29:12
7292,236,1,2025-04-20 20:29:17
5489,726,1,2025-04-20 20:29:22
5549,476,0,2025-04-20 20:29:27
2564,571,1,2025-04-20 20:29:32
2046,732,0,2025-04-20 20:29:37
6551,855,1,2025-04-20 20:29:42
9613,148,0,2025-04-20 20:29:47
5123,952,1,2025-04-20 20:29:52
5501,282,0,2025-04-20 20:29:57
2430,751,0,2025-04-20 20:30:02
5583,472,1,2025-04-20 20:30:07
2101,954,0,2025-04-20 20:30:12
3604,993,1,2025-04-20 20:30:17
9426,375,0,2025-04-20 20:30:22
3586,233,1,2025-04-20 20:30:27
2104,488,1,2025-04-20 20:30:32
9007,77,1,2025-04-20 20:30:37
3632,950,0,2025-04-20 20:30:42
3893,400,1,2025-04-20 20:30:47
9561,211,0,2025-04-20 20:30:52
2029,785,1,2025-04-20 20:30:57
2537,41,1,2025-04-20 20:31:02
7777,844,0,2025-04-20 20:31:07
2614,582,1,2025-04-20 20:31:12
3832,107,1,2025-04-20 20:31:17
1437,672,1,2025-04-20 20:31:22
6861,76,1,2025-04-20 20:31:27
5114,790,1,2025-04-20 20:31:32
8047,200,0,2025-04-20 20:31:37
6107,673,0,2025-04-20 20:31:42
2092,768,0,2025-04-20 20:31:47
4816,712,1,2025-04-20 20:31:52
9482,875,1,2025-04-20 20:31:57
8814,421,0,2025-04-20 20:32:02
1249,852,1,2025-04-20 20:32:07
6805,841,0,2025-04-20 20:32:12
7883,342,0,2025-04-20 20:32:17
8435,101,0,2025-04-20 20:32:22
8361,896,1,2025-04-20 20:32:27
4026,836,1,2025-04-20 20:32:32
8461,336,1,2025-04-20 20:32:37
1693,314,1,2025-04-20 20:32:42
6626,280,0,2025-04-20 20:32:47
3792,380,1,2025-04-20 20:32:52
1563,600,0,2025-04-20 20:32:57
6217,545,0,2025-04-20 20:33:02
4429,407,0,2025-04-20 20:33:07
5579,814,1,2025-04-20 20:33:12
5897,369,0,2025-04-20 20:33:17
4648,295,0,2025-04-20 20:33:22
1350,645,0,2025-04-20 20:33:27
7928,794,1,2025-04-20 20:33:32
8217,676,0,2025-04-20 20:33:37
2031,225,0,2025-04-20 20:33:42
6638,414,0,2025-04-20 20:33:47
4828,823,0,2025-04-20 20:33:52
9174,574,0,2025-04-20 20:33:57
1399,978,1,2025-04-20 20:34:02
7100,986,0,2025-04-20 20:34:07
9039,246,0,2025-04-20 20:34:12
3094,390,0,2025-04-20 20:34:17
5579,986,1,2025-04-20 20:34:22
4931,930,1,2025-04-20 20:34:27
1454,107,1,2025-04-20 20:34:33
8211,504,1,2025-04-20 20:34:38
4279,357,1,2025-04-20 20:34:43
9885,579,0,2025-04-20 20:34:48
8373,497,0,2025-04-20 20:34:53
4160,494,0,2025-04-20 20:34:58
1379,728,1,2025-04-20 20:35:03
7191,183,1,2025-04-20 20:35:08
2511,853,0,2025-04-20 20:35:13
7599,987,0,2025-04-20 20:35:18
4632,897,1,2025-04-20 20:35:23
5212,108,0,2025-04-20 20:35:28
4611,689,1,2025-04-20 20:35:33
5105,826,1,2025-04-20 20:35:38
8315,508,1,2025-04-20 20:35:43
8325,259,1,2025-04-20 20:35:48
5438,770,0,2025-04-20 20:35:53
4564,319,1,2025-04-20 20:35:58
8509,983,0,2025-04-20 20:36:03
7337,41,1,2025-04-20 20:36:08
7812,695,1,2025-04-20 20:36:13
7277,847,1,2025-04-20 20:36:18
3014,591,0,2025-04-20 20:36:23
6413,817,1,2025-04-20 20:36:28
8285,212,0,2025-04-20 20:36:33
6438,536,1,2025-04-20 20:36:38
9919,411,1,2025-04-20 20:36:43
6430,931,0,2025-04-20 20:36:48
7782,198,1,2025-04-20 20:36:53
7393,875,1,2025-04-20 20:36:58
8253,13,0,2025-04-20 20:37:03
5040,803,1,2025-04-20 20:37:08
6239,253,1,2025-04-20 20:37:13
5735,574,0,2025-04-20 20:37:18
7845,72,0,2025-04-20 20:37:23
5192,479,1,2025-04-20 20:37:28
2450,456,1,2025-04-20 20:37:33
6511,133,1,2025-04-20 20:37:38
8132,838,0,2025-04-20 20:37:43
1158,42,1,2025-04-20 20:37:48
2030,405,0,2025-04-20 20:37:53
9396,614,1,2025-04-20 20:37:58
7631,150,0,2025-04-20 20:38:03
3676,351,0,2025-04-20 20:38:08
9738,992,0,2025-04-20 20:38:13
9414,148,1,2025-04-20 20:38:18
5924,725,1,2025-04-20 20:38:23
6283,373,0,2025-04-20 20:38:28
8604,922,1,2025-04-20 20:38:33
5816,648,0,2025-04-20 20:38:38
5923,197,0,2025-04-20 20:38:43
9335,647,0,2025-04-20 20:38:48
3901,881,0,2025-04-20 20:38:53
3520,812,1,2025-04-20 20:38:58
7316,340,0,2025-04-20 20:39:03
5705,873,1,2025-04-20 20:39:08
6347,122,1,2025-04-20 20:39:13
1226,67,1,2025-04-20 20:39:18
1692,96,1,2025-04-20 20:39:23
8684,221,0,2025-04-20 20:39:28
1003,704,1,2025-04-20 20:39:33
4321,253,1,2025-04-20 20:39:38
7500,861,0,2025-04-20 20:39:43
8652,171,0,2025-04-20 20:39:48
8118,624,0,2025-04-20 20:39:53
1684,695,0,2025-04-20 20:39:58
7541,863,1,2025-04-20 20:40:03
5773,465,0,2025-04-20 20:40:08
4396,72,0,2025-04-20 20:40:13
1603,509,1,2025-04-20 20:40:18
7993,334,0,2025-04-20 20:40:23
2519,322,0,2025-04-20 20:40:28
7561,897,0,2025-04-20 20:40:33
4817,233,0,2025-04-20 20:40:38
6642,48,1,2025-04-20 20:40:43
8953,992,0,2025-04-20 20:40:48
7081,70,1,2025-04-20 20:40:53
5868,874,0,2025-04-20 20:40:58
8441,744,0,2025-04-20 20:41:03
5802,596,0,2025-04-20 20:41:08
5207,432,1,2025-04-20 20:41:13
4223,69,1,2025-04-20 20:41:18
2598,687,0,2025-04-20 20:41:23
7055,623,0,2025-04-20 20:41:28
6567,611,1,2025-04-20 20:41:33
4334,830,1,2025-04-20 20:41:38
6490,392,0,2025-04-20 20:41:43
3254,23,0,2025-04-20 20:41:48
7000,509,0,2025-04-20 20:41:53
6727,480,1,2025-04-20 20:41:58
1459,161,0,2025-04-20 20:42:03
6421,156,1,2025-04-20 20:42:08
4836,171,0,2025-04-20 20:42:13
8370,591,1,2025-04-20 20:42:18
4034,700,1,2025-04-20 20:42:23
9298,877,0,2025-04-20 20:42:29
7476,244,0,2025-04-20 20:42:34
2242,862,0,2025-04-20 20:42:39
5594,922,1,2025-04-20 20:42:44
4636,157,1,2025-04-20 20:42:49
7580,484,0,2025-04-20 20:42:54
1096,409,1,2025-04-20 20:42:59
5456,723,1,2025-04-20 20:43:04
4968,963,1,2025-04-20 20:43:09
4466,252,0,2025-04-20 20:43:14
4456,994,0,2025-04-20 20:43:19
6537,755,1,2025-04-20 20:43:24
3039,201,0,2025-04-20 20:43:29
9058,61,1,2025-04-20 20:43:34
9236,116,0,2025-04-20 20:43:39
3500,353,1,2025-04-20 20:43:44
5674,756,1,2025-04-20 20:43:49
7394,81,1,2025-04-20 20:43:54
7905,655,0,2025-04-20 20:43:59
8507,463,1,2025-04-20 20:44:04
7809,124,0,2025-04-20 20:44:09
7193,374,1,2025-04-20 20:44:14
9006,277,1,2025-04-20 20:44:19
1738,547,0,2025-04-20 20:44:24
6982,592,1,2025-04-20 20:44:29
9507,451,0,2025-04-20 20:44:34
5365,888,1,2025-04-20 20:44:39
5098,664,1,2025-04-20 20:44:44
6056,28,0,2025-04-20 20:44:49
2565,918,0,2025-04-20 20:44:54
1375,712,1,2025-04-20 20:44:59
9100,321,0,2025-04-20 20:45:04
8328,985,0,2025-04-20 20:45:09
7040,102,1,2025-04-20 20:45:14
8575,326,0,2025-04-20 20:45:19
4357,99,0,2025-04-20 20:45:24
9327,469,1,2025-04-20 20:45:29
8289,633,1,2025-04-20 20:45:34
8272,404,0,2025-04-20 20:45:39
4719,169,1,2025-04-20 20:45:44
8264,486,0,2025-04-20 20:45:49
8175,982,0,2025-04-20 20:45:54
3067,720,1,2025-04-20 20:45:59
2444,510,1,2025-04-20 20:46:04
9993,337,0,2025-04-20 20:46:09
7359,184,1,2025-04-20 20:46:14
6559,983,0,2025-04-20 20:46:19
2560,53,1,2025-04-20 20:46:24
8171,720,1,2025-04-20 20:46:29
2325,761,1,2025-04-20 20:46:34
6361,878,0,2025-04-20 20:46:39
8601,252,0,2025-04-20 20:46:44
8233,105,0,2025-04-20 20:46:49
4172,64,0,2025-04-20 20:46:54
6631,636,1,2025-04-20 20:46:59
2692,991,0,2025-04-20 20:47:04
3600,833,0,2025-04-20 20:47:09
7126,672,1,2025-04-20 20:47:14
1552,981,1,2025-04-20 20:47:19
3158,805,1,2025-04-20 20:47:24
4803,105,0,2025-04-20 20:47:29
6792,259,0,2025-04-20 20:47:34
9614,424,0,2025-04-20 20:47:39
4642,570,1,2025-04-20 20:47:44
9355,148,0,2025-04-20 20:47:49
7145,983,1,2025-04-20 20:47:54
1332,589,1,2025-04-20 20:47:59
7529,348,0,2025-04-20 20:48:04
7048,464,0,2025-04-20 20:48:09
7026,280,0,2025-04-20 20:48:14
5039,62,1,2025-04-20 20:48:19
4887,98,1,2025-04-20 20:48:24
4881,453,0,2025-04-20 20:48:29
2218,100,1,2025-04-20 20:48:34
3526,715,0,2025-04-20 20:48:39
4952,78,1,2025-04-20 20:48:44
8210,859,1,2025-04-20 20:48:49
3320,278,0,2025-04-20 20:48:54
2322,745,0,2025-04-20 20:48:59
3011,635,0,2025-04-20 20:49:04
4768,798,1,2025-04-20 20:49:09
2801,660,1,2025-04-20 20:49:14
8474,254,0,2025-04-20 20:49:19
1302,196,1,2025-04-20 20:49:24
4540,312,0,2025-04-20 20:49:29
5953,534,0,2025-04-20 20:49:34
2803,701,0,2025-04-20 20:49:39
4389,180,1,2025-04-20 20:49:44
3292,621,1,2025-04-20 20:49:49
5226,792,1,2025-04-20 20:49:54
3501,397,0,2025-04-20 20:49:59
6954,515,1,2025-04-20 20:50:04
3258,804,0,2025-04-20 20:50:09
4523,243,0,2025-04-20 20:50:14
5053,433,0,2025-04-20 20:50:19
1024,912,1,2025-04-20 20:50:24
7247,730,1,2025-04-20 20:50:29
8045,249,1,2025-04-20 20:50:34
5224,711,0,2025-04-20 20:50:39
3518,653,0,2025-04-20 20:50:44
9240,529,1,2025-04-20 20:50:49
1426,955,1,2025-04-20 20:50:55
4758,786,0,2025-04-20 20:51:00
2387,507,0,2025-04-20 20:51:05
2300,497,0,2025-04-20 20:51:10
5777,806,1,2025-04-20 20:51:15
4933,481,1,2025-04-20 20:51:20
3292,275,0,2025-04-20 20:51:25
2597,757,1,2025-04-20 20:51:30
6583,922,0,2025-04-20 20:51:35
7824,13,0,2025-04-20 20:51:40
1171,208,0,2025-04-20 20:51:45
3138,787,0,2025-04-20 20:51:50
8132,685,1,2025-04-20 20:51:55
9578,248,0,2025-04-20 20:52:00
8170,761,0,2025-04-20 20:52:05
5866,212,1,2025-04-20 20:52:10
9078,24,0,2025-04-20 20:52:15
3708,348,1,2025-04-20 20:52:20
6334,275,0,2025-04-20 20:52:25
3246,786,1,2025-04-20 20:52:30
1943,114,0,2025-04-20 20:52:35
9757,638,1,2025-04-20 20:52:40
6655,522,0,2025-04-20 20:52:45
2056,127,0,2025-04-20 20:52:50
7526,894,0,2025-04-20 20:52:55
6431,249,0,2025-04-20 20:53:00
8385,284,0,2025-04-20 20:53:05
9681,937,1,2025-04-20 20:53:10
2444,123,0,2025-04-20 20:53:15
8508,600,0,2025-04-20 20:53:20
3459,232,0,2025-04-20 20:53:25
7032,200,1,2025-04-20 20:53:30
5328,266,0,2025-04-20 20:53:35
9399,816,0,2025-04-20 20:53:40
1741,713,1,2025-04-20 20:53:45
2282,365,0,2025-04-20 20:53:50
2645,157,0,2025-04-20 20:53:55
5264,274,0,2025-04-20 20:54:00
4442,453,0,2025-04-20 20:54:05
2306,272,0,2025-04-20 20:54:10
9135,115,1,2025-04-20 20:54:15
9001,417,1,2025-04-20 20:54:20
7079,765,1,2025-04-20 20:54:25
8437,764,1,2025-04-20 20:54:30
8393,48,0,2025-04-20 20:54:35
6372,32,1,2025-04-20 20:54:40
5442,436,0,2025-04-20 20:54:45
6805,861,0,2025-04-20 20:54:50
1808,930,1,2025-04-20 20:54:55
3349,73,0,2025-04-20 20:55:00
1428,705,1,2025-04-20 20:55:05
1908,778,1,2025-04-20 20:55:10
1553,82,1,2025-04-20 20:55:15
1591,268,0,2025-04-20 20:55:20
8113,113,1,2025-04-20 20:55:25
9682,947,0,2025-04-20 20:55:30
8168,817,1,2025-04-20 20:55:35
7199,394,0,2025-04-20 20:55:40
4996,125,1,2025-04-20 20:55:45
5990,185,0,2025-04-20 20:55:50
8738,864,1,2025-04-20 20:55:55
2980,749,0,2025-04-20 20:56:00
2761,237,1,2025-04-20 20:56:05
1547,717,0,2025-04-20 20:56:10
3697,686,1,2025-04-20 20:56:15
1956,685,0,2025-04-20 20:56:20
5674,916,0,2025-04-20 20:56:25
4624,224,0,2025-04-20 20:56:30
1009,23,1,2025-04-20 20:56:35
9161,462,1,2025-04-20 20:56:40
8386,880,0,2025-04-20 20:56:45
5663,774,0,2025-04-20 20:56:50
2051,232,1,2025-04-20 20:56:55
3544,644,1,2025-04-20 20:57:00
4255,800,1,2025-04-20 20:57:05
7038,17,1,2025-04-20 20:57:10
3439,518,1,2025-04-20 20:57:15
6848,495,0,2025-04-20 20:57:20
7867,626,0,2025-04-20 20:57:25
3286,936,1,2025-04-20 20:57:30
7341,996,0,2025-04-20 20:57:35
1155,927,1,2025-04-20 20:57:40
2850,55,1,2025-04-20 20:57:45
5870,210,1,2025-04-20 20:57:50
1134,863,1,2025-04-20 20:57:55
1015,878,0,2025-04-20 20:58:00
1266,343,0,2025-04-20 20:58:05
8835,793,0,2025-04-20 20:58:10
4124,957,1,2025-04-20 20:58:15
5255,133,1,2025-04-20 20:58:20
3530,920,0,2025-04-20 20:58:25
3470,942,1,2025-04-20 20:58:30
3026,354,1,2025-04-20 20:58:35
2130,145,1,2025-04-20 20:58:40
9673,135,1,2025-04-20 20:58:45
5606,817,0,2025-04-20 20:58:50
5570,309,0,2025-04-20 20:58:55
2865,414,1,2025-04-20 20:59:00
6468,474,1,2025-04-20 20:59:05
2613,991,1,2025-04-20 20:59:10
7138,394,0,2025-04-20 20:59:15
7468,905,0,2025-04-20 20:59:20
3762,579,0,2025-04-20 20:59:25
9728,352,0,2025-04-20 20:59:30
7590,268,0,2025-04-20 20:59:36
5195,342,0,2025-04-20 20:59:41
3330,680,1,2025-04-20 20:59:46
4085,236,1,2025-04-20 20:59:51
9383,704,0,2025-04-20 20:59:56
5407,712,0,2025-04-20 21:00:01
8895,184,0,2025-04-20 21:00:06
2967,965,1,2025-04-20 21:00:11
2093,401,1,2025-04-20 21:00:16
6302,666,0,2025-04-20 21:00:21
2082,978,1,2025-04-20 21:00:26
1410,678,0,2025-04-20 21:00:31
2812,702,0,2025-04-20 21:00:36
8821,49,1,2025-04-20 21:00:41
3329,893,0,2025-04-20 21:00:46
3975,785,1,2025-04-20 21:00:51
6613,911,0,2025-04-20 21:00:56
9148,566,1,2025-04-20 21:01:01
3761,109,0,2025-04-20 21:01:06
5300,966,1,2025-04-20 21:01:11
2072,979,0,2025-04-20 21:01:16
7524,161,0,2025-04-20 21:01:21
9870,951,0,2025-04-20 21:01:26
9025,692,1,2025-04-20 21:01:31
6741,736,1,2025-04-20 21:01:36
1010,540,0,2025-04-20 21:01:41
2573,991,1,2025-04-20 21:01:46
5374,820,1,2025-04-20 21:01:51
8370,580,1,2025-04-20 21:01:56
5845,921,0,2025-04-20 21:02:01
1325,367,0,2025-04-20 21:02:06
8955,442,1,2025-04-20 21:02:11
4902,612,0,2025-04-20 21:02:16
2588,135,0,2025-04-20 21:02:21
4612,460,1,2025-04-20 21:02:26
1130,259,1,2025-04-20 21:02:31
8001,60,0,2025-04-20 21:02:36
4400,352,0,2025-04-20 21:02:41
6218,289,0,2025-04-20 21:02:46
7659,903,1,2025-04-20 21:02:51
9349,202,0,2025-04-20 21:02:56
4738,786,0,2025-04-20 21:03:01
6541,519,0,2025-04-20 21:03:06
1421,211,0,2025-04-20 21:03:11
6356,277,1,2025-04-20 21:03:16
1334,277,1,2025-04-20 21:03:21
3456,840,0,2025-04-20 21:03:26
5641,753,1,2025-04-20 21:03:31
1338,668,1,2025-04-20 21:03:36
6951,82,1,2025-04-20 21:03:41
6294,520,1,2025-04-20 21:03:46
5934,460,1,2025-04-20 21:03:51
6391,96,1,2025-04-20 21:03:56
4472,429,1,2025-04-20 21:04:01
6658,258,0,2025-04-20 21:04:06
4553,867,0,2025-04-20 21:04:11
8774,747,1,2025-04-20 21:04:16
1668,111,0,2025-04-20 21:04:21
2345,387,0,2025-04-20 21:04:26
7574,662,1,2025-04-20 21:04:31
4375,722,1,2025-04-20 21:04:36
7400,424,1,2025-04-20 21:04:41
5521,213,0,2025-04-20 21:04:46
5505,79,0,2025-04-20 21:04:51
6872,93,0,2025-04-20 21:04:56
1348,497,1,2025-04-20 21:05:01
6669,843,1,2025-04-20 21:05:06
8563,624,0,2025-04-20 21:05:11
3144,154,1,2025-04-20 21:05:16
8831,878,0,2025-04-20 21:05:21
4267,163,1,2025-04-20 21:05:26
6295,108,0,2025-04-20 21:05:31
7036,483,1,2025-04-20 21:05:36
1399,488,1,2025-04-20 21:05:41
3495,249,1,2025-04-20 21:05:46
3729,485,1,2025-04-20 21:05:51
5130,368,0,2025-04-20 21:05:56
1312,255,0,2025-04-20 21:06:01
3139,293,0,2025-04-20 21:06:06
6542,401,1,2025-04-20 21:06:11
7930,98,0,2025-04-20 21:06:16
6632,246,1,2025-04-20 21:06:21
1721,969,1,2025-04-20 21:06:26
9030,590,0,2025-04-20 21:06:31
4867,952,0,2025-04-20 21:06:36
9176,208,0,2025-04-20 21:06:41
4261,325,0,2025-04-20 21:06:46
1056,234,1,2025-04-20 21:06:51
2390,239,0,2025-04-20 21:06:56
3460,146,0,2025-04-20 21:07:01
9211,545,0,2025-04-20 21:07:06
3545,119,1,2025-04-20 21:07:11
9968,986,0,2025-04-20 21:07:16
1945,583,1,2025-04-20 21:07:21
7693,569,0,2025-04-20 21:07:26
9641,1000,0,2025-04-20 21:07:31
6848,710,1,2025-04-20 21:07:36
6939,10,1,2025-04-20 21:07:41
5507,397,0,2025-04-20 21:07:46
8692,507,1,2025-04-20 21:07:51
8888,85,0,2025-04-20 21:07:56
1158,944,1,2025-04-20 21:08:01
7318,341,1,2025-04-20 21:08:06
4481,882,1,2025-04-20 21:08:11
1539,260,0,2025-04-20 21:08:16
5333,589,1,2025-04-20 21:08:21
9526,926,0,2025-04-20 21:08:26
6106,967,0,2025-04-20 21:08:31
8724,828,1,2025-04-20 21:08:37
5531,948,1,2025-04-20 21:08:42
4542,788,1,2025-04-20 21:08:47
1833,38,0,2025-04-20 21:08:52
5376,557,0,2025-04-20 21:08:57
7229,732,1,2025-04-20 21:09:02
9653,954,1,2025-04-20 21:09:07
4332,400,1,2025-04-20 21:09:12
8042,707,1,2025-04-20 21:09:17
1662,39,0,2025-04-20 21:09:22
9532,258,0,2025-04-20 21:09:27
5886,972,0,2025-04-20 21:09:32
1397,792,1,2025-04-20 21:09:37
4547,373,1,2025-04-20 21:09:42
3402,388,0,2025-04-20 21:09:47
7182,410,1,2025-04-20 21:09:52
3718,227,1,2025-04-20 21:09:57
7848,915,0,2025-04-20 21:10:02
5139,444,1,2025-04-20 21:10:07
2790,647,0,2025-04-20 21:10:12
1204,598,0,2025-04-20 21:10:17
9668,121,0,2025-04-20 21:10:22
5680,462,0,2025-04-20 21:10:27
6997,36,1,2025-04-20 21:10:32
9575,645,0,2025-04-20 21:10:37
9699,386,1,2025-04-20 21:10:42
2144,143,0,2025-04-20 21:10:47
5117,583,0,2025-04-20 21:10:52
9698,859,0,2025-04-20 21:10:57
6794,199,1,2025-04-20 21:11:02
3683,399,1,2025-04-20 21:11:07
8778,755,1,2025-04-20 21:11:12
5924,632,1,2025-04-20 21:11:17
9560,519,0,2025-04-20 21:11:22
3760,920,0,2025-04-20 21:11:27
2155,534,1,2025-04-20 21:11:32
1480,372,0,2025-04-20 21:11:37
5437,828,0,2025-04-20 21:11:42
8151,248,0,2025-04-20 21:11:47
5476,473,1,2025-04-20 21:11:52
8643,208,1,2025-04-20 21:11:57
5709,268,1,2025-04-20 21:12:02
7718,65,1,2025-04-20 21:12:07
1645,469,0,2025-04-20 21:12:12
2622,923,1,2025-04-20 21:12:17
7348,358,0,2025-04-20 21:12:22
1181,81,1,2025-04-20 21:12:27
6104,418,1,2025-04-20 21:12:32
3884,653,0,2025-04-20 21:12:37
4844,682,1,2025-04-20 21:12:42
4677,739,1,2025-04-20 21:12:47
9823,386,0,2025-04-20 21:12:52
4361,615,0,2025-04-20 21:12:57
8133,509,0,2025-04-20 21:13:02
3955,751,1,2025-04-20 21:13:07
4359,438,1,2025-04-20 21:13:12
2943,39,0,2025-04-20 21:13:17
8990,951,0,2025-04-20 21:13:22
5103,754,1,2025-04-20 21:13:27
9535,320,0,2025-04-20 21:13:32
1049,196,0,2025-04-20 21:13:37
5997,658,0,2025-04-20 21:13:42
5954,42,0,2025-04-20 21:13:47
7945,910,1,2025-04-20 21:13:52
2358,31,1,2025-04-20 21:13:57
1073,904,0,2025-04-20 21:14:02
2751,757,1,2025-04-20 21:14:07
3892,571,0,2025-04-20 21:14:12
1642,139,1,2025-04-20 21:14:17
1420,644,0,2025-04-20 21:14:22
2972,47,0,2025-04-20 21:14:27
7245,343,1,2025-04-20 21:14:32
7331,186,1,2025-04-20 21:14:37
7839,580,1,2025-04-20 21:14:42
6659,49,0,2025-04-20 21:14:47
4055,300,0,2025-04-20 21:14:52
3395,796,1,2025-04-20 21:14:57
8972,238,1,2025-04-20 21:15:02
9774,963,0,2025-04-20 21:15:07
1437,479,0,2025-04-20 21:15:12
3236,235,0,2025-04-20 21:15:17
3365,281,1,2025-04-20 21:15:22
1520,340,1,2025-04-20 21:15:27
8879,904,0,2025-04-20 21:15:32
9536,245,0,2025-04-20 21:15:37
1548,910,0,2025-04-20 21:15:42
3795,869,1,2025-04-20 21:15:47
4413,412,0,2025-04-20 21:15:52
3328,330,0,2025-04-20 21:15:57
1497,109,0,2025-04-20 21:16:02
5500,406,1,2025-04-20 21:16:07
5066,953,0,2025-04-20 21:16:12
3303,156,1,2025-04-20 21:16:17
1699,439,1,2025-04-20 21:16:22
4331,25,0,2025-04-20 21:16:27
4702,590,1,2025-04-20 21:16:32
5394,947,1,2025-04-20 21:16:37
2126,756,1,2025-04-20 21:16:42
9662,349,1,2025-04-20 21:16:47
2152,523,1,2025-04-20 21:16:52
9453,704,0,2025-04-20 21:16:57
2414,231,1,2025-04-20 21:17:02
8151,36,1,2025-04-20 21:17:07
2437,166,1,2025-04-20 21:17:13
1332,923,1,2025-04-20 21:17:18
6942,262,0,2025-04-20 21:17:23
5460,629,0,2025-04-20 21:17:28
6086,62,1,2025-04-20 21:17:33
1577,378,0,2025-04-20 21:17:38
